inventory_id,master_row_type,url,source_role,purpose_jobs,active_source_keys,current_usability,why_not_currently_usable,last_fetch_state,http_status,resolved_url,fetch_explanation,safe_use,next_action,connection_status,parser_status,freshness_status,data_date,record_count,screener_integration,current_gate_state,evidence_source_url,status_as_of,master_canonical_url,master_placeholder_flag,master_evidence_note,source_file,source_csv_excel_row
232,CURRENT_INVENTORY,https://www.cftc.gov/MarketReports/CommitmentsofTraders/ReleaseSchedule/index.htm,OFFICIAL_OR_PRIMARY,CAUSAL_TRIGGER|EXECUTION_RISK,cftc_release_schedule,HTML_SCHEMA_PENDING,"CFTC schedule page fetched, but release-date table parser is pending.",RAW_ARCHIVED,200,https://www.cftc.gov/MarketReports/CommitmentsofTraders/ReleaseSchedule/index.htm,CFTC release schedule archived.,COT freshness and blackout-window context after table parser exists.,BUILD_CFTC_RELEASE_SCHEDULE_PARSER,HTML_SCHEMA_PENDING,cftc_release_schedule:SCHEMA_PENDING,cftc_release_schedule:RAW_ARCHIVED,,1,RESEARCH_CONTEXT_ONLY,cftc_release_schedule:WAIT_SCHEMA_PARSER,https://www.cftc.gov/MarketReports/CommitmentsofTraders/ReleaseSchedule/index.htm,2026-07-15,https://www.cftc.gov/MarketReports/CommitmentsofTraders/ReleaseSchedule/index.htm,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,233
233,CURRENT_INVENTORY,https://www.eia.gov/petroleum/supply/weekly/schedule.php,OFFICIAL_OR_PRIMARY,CAUSAL_TRIGGER|EXECUTION_RISK,eia_petroleum_schedule,HTML_SCHEMA_PENDING,"EIA schedule page fetched, but release-date table parser is pending.",RAW_ARCHIVED,200,https://www.eia.gov/petroleum/supply/weekly/schedule.php,EIA petroleum schedule archived.,Crude blackout-window context after release table parser exists.,BUILD_EIA_RELEASE_SCHEDULE_PARSER,HTML_SCHEMA_PENDING,eia_petroleum_schedule:SCHEMA_PENDING,eia_petroleum_schedule:RAW_ARCHIVED,,1,RESEARCH_CONTEXT_ONLY,eia_petroleum_schedule:WAIT_SCHEMA_PARSER,https://www.eia.gov/petroleum/supply/weekly/schedule.php,2026-07-15,https://www.eia.gov/petroleum/supply/weekly/schedule.php,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,234
FRAG_001,FRAGMENT_ONLY_LINK,https://bakerhughesrigcount.gcs-web.com/static-files/8d1bb7cd-5d69-41dc-86c5-12d1d5519692,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://bakerhughesrigcount.gcs-web.com/static-files/8d1bb7cd-5d69-41dc-86c5-12d1d5519692,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://bakerhughesrigcount.gcs-web.com/static-files/8d1bb7cd-5d69-41dc-86c5-12d1d5519692,2026-07-17,https://bakerhughesrigcount.gcs-web.com/static-files/8d1bb7cd-5d69-41dc-86c5-12d1d5519692,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,3
FRAG_002,FRAGMENT_ONLY_LINK,https://dgciskol.gov.in/QE_HS_Mapping.xlsx,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://dgciskol.gov.in/QE_HS_Mapping.xlsx,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://dgciskol.gov.in/QE_HS_Mapping.xlsx,2026-07-17,https://dgciskol.gov.in/QE_HS_Mapping.xlsx,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,4
FRAG_003,FRAGMENT_ONLY_LINK,lme_warehouse_stocks:NO_SNAPSHOT,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,lme_warehouse_stocks:NO_SNAPSHOT,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,lme_warehouse_stocks:NO_SNAPSHOT,2026-07-17,lme_warehouse_stocks:no_snapshot,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,5
FRAG_004,FRAGMENT_ONLY_LINK,bse_buyback_tender:https://api.bseindia.com/BseIndiaAPI/api/Mkt_Pubissues_FIS_BuybackTenderoffer_isd_ng/w?fromdt=&todt=&company=,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,bse_buyback_tender:https://api.bseindia.com/BseIndiaAPI/api/Mkt_Pubissues_FIS_BuybackTenderoffer_isd_ng/w?fromdt=&todt=&company=,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,bse_buyback_tender:https://api.bseindia.com/BseIndiaAPI/api/Mkt_Pubissues_FIS_BuybackTenderoffer_isd_ng/w?fromdt=&todt=&company=,2026-07-17,https://api.bseindia.com/BseIndiaAPI/api/Mkt_Pubissues_FIS_BuybackTenderoffer_isd_ng/w?company=&fromdt=&todt=,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,11
FRAG_005,FRAGMENT_ONLY_LINK,bse_takeover_open_offer:https://api.bseindia.com/BseIndiaAPI/api/Mkt_Pubissues_FIS_Takeover_isd_ng/w?fromdt=&todt=&company=,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,bse_takeover_open_offer:https://api.bseindia.com/BseIndiaAPI/api/Mkt_Pubissues_FIS_Takeover_isd_ng/w?fromdt=&todt=&company=,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,bse_takeover_open_offer:https://api.bseindia.com/BseIndiaAPI/api/Mkt_Pubissues_FIS_Takeover_isd_ng/w?fromdt=&todt=&company=,2026-07-17,https://api.bseindia.com/BseIndiaAPI/api/Mkt_Pubissues_FIS_Takeover_isd_ng/w?company=&fromdt=&todt=,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,12
FRAG_006,FRAGMENT_ONLY_LINK,https://www.cdslindia.com/downloads/Publications/Latest/latest_04042025.xls,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://www.cdslindia.com/downloads/Publications/Latest/latest_04042025.xls,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.cdslindia.com/downloads/Publications/Latest/latest_04042025.xls,2026-07-17,https://www.cdslindia.com/downloads/Publications/Latest/latest_04042025.xls,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,13
FRAG_007,FRAGMENT_ONLY_LINK,https://www.eia.gov/outlooks/steo/xls/Fig43.xlsx,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://www.eia.gov/outlooks/steo/xls/Fig43.xlsx,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.eia.gov/outlooks/steo/xls/Fig43.xlsx,2026-07-17,https://www.eia.gov/outlooks/steo/xls/Fig43.xlsx,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,14
FRAG_008,FRAGMENT_ONLY_LINK,mca_master_data:NO_SNAPSHOT,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,mca_master_data:NO_SNAPSHOT,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,mca_master_data:NO_SNAPSHOT,2026-07-17,mca_master_data:no_snapshot,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,15
FRAG_009,FRAGMENT_ONLY_LINK,https://www.mcxindia.com/GetOptionChain?InstrumentType=optfut&Symbol=GOLD&Expiry=29JUL2026,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://www.mcxindia.com/GetOptionChain?InstrumentType=optfut&Symbol=GOLD&Expiry=29JUL2026,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/GetOptionChain?InstrumentType=optfut&Symbol=GOLD&Expiry=29JUL2026,2026-07-17,https://www.mcxindia.com/GetOptionChain?Expiry=29JUL2026&InstrumentType=optfut&Symbol=GOLD,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,16
FRAG_010,FRAGMENT_ONLY_LINK,mcx_delivery_reports:NO_SNAPSHOT,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,mcx_delivery_reports:NO_SNAPSHOT,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,mcx_delivery_reports:NO_SNAPSHOT,2026-07-17,mcx_delivery_reports:no_snapshot,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,17
FRAG_011,FRAGMENT_ONLY_LINK,https://www.mcxindia.com/docs/default-source/disclosure-of-market-wide-position-limit/top_participants_members_at_commodity_level_july-10-2026.xlsx,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://www.mcxindia.com/docs/default-source/disclosure-of-market-wide-position-limit/top_participants_members_at_commodity_level_july-10-2026.xlsx,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/docs/default-source/disclosure-of-market-wide-position-limit/top_participants_members_at_commodity_level_july-10-2026.xlsx,2026-07-17,https://www.mcxindia.com/docs/default-source/disclosure-of-market-wide-position-limit/top_participants_members_at_commodity_level_july-10-2026.xlsx,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,18
FRAG_012,FRAGMENT_ONLY_LINK,nse_pit_current:https://www.nseindia.com/api/corporates-pit,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,nse_pit_current:https://www.nseindia.com/api/corporates-pit,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,nse_pit_current:https://www.nseindia.com/api/corporates-pit,2026-07-17,https://www.nseindia.com/api/corporates-pit,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,19
FRAG_013,FRAGMENT_ONLY_LINK,nse_option_chain:https://www.nseindia.com/api/option-chain-equities?symbol=RELIANCE,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,nse_option_chain:https://www.nseindia.com/api/option-chain-equities?symbol=RELIANCE,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,nse_option_chain:https://www.nseindia.com/api/option-chain-equities?symbol=RELIANCE,2026-07-17,https://www.nseindia.com/api/option-chain-equities?symbol=RELIANCE,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,21
FRAG_014,FRAGMENT_ONLY_LINK,https://nsearchives.nseindia.com/web/sites/default/files/inline-files/Investor%20Complaints_Taxonomy_31-05-2024.zip,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://nsearchives.nseindia.com/web/sites/default/files/inline-files/Investor%20Complaints_Taxonomy_31-05-2024.zip,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://nsearchives.nseindia.com/web/sites/default/files/inline-files/Investor%20Complaints_Taxonomy_31-05-2024.zip,2026-07-17,https://nsearchives.nseindia.com/web/sites/default/files/inline-files/Investor%20Complaints_Taxonomy_31-05-2024.zip,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,22
FRAG_015,FRAGMENT_ONLY_LINK,https://nsearchives.nseindia.com/web/sites/default/files/inline-files/Annexure%20l_2%20%281%29_0.xlsx,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://nsearchives.nseindia.com/web/sites/default/files/inline-files/Annexure%20l_2%20%281%29_0.xlsx,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://nsearchives.nseindia.com/web/sites/default/files/inline-files/Annexure%20l_2%20%281%29_0.xlsx,2026-07-17,https://nsearchives.nseindia.com/web/sites/default/files/inline-files/Annexure%20l_2%20%281%29_0.xlsx,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,23
FRAG_016,FRAGMENT_ONLY_LINK,rbi_fpi_monitoring:NO_SNAPSHOT,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,rbi_fpi_monitoring:NO_SNAPSHOT,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,rbi_fpi_monitoring:NO_SNAPSHOT,2026-07-17,rbi_fpi_monitoring:no_snapshot,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,24
FRAG_017,FRAGMENT_ONLY_LINK,https://api.bseindia.com/BseIndiaAPI/api/AnnGetData/w,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://api.bseindia.com/BseIndiaAPI/api/AnnGetData/w,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://api.bseindia.com/BseIndiaAPI/api/AnnGetData/w,2026-07-17,https://api.bseindia.com/BseIndiaAPI/api/AnnGetData/w,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_26_LINKS_2026-07-16.csv,26
FRAG_018,FRAGMENT_ONLY_LINK,bse_block_deals:https://api.bseindia.com/BseIndiaAPI/api/BulkDealData_ng/w?DealType=2,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,bse_block_deals:https://api.bseindia.com/BseIndiaAPI/api/BulkDealData_ng/w?DealType=2,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,bse_block_deals:https://api.bseindia.com/BseIndiaAPI/api/BulkDealData_ng/w?DealType=2,2026-07-17,https://api.bseindia.com/BseIndiaAPI/api/BulkDealData_ng/w?DealType=2,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CONNECTED_BUT_UNUSABLE_29_LINKS_2026-07-14.csv,4
FRAG_019,FRAGMENT_ONLY_LINK,bse_corporate_announcements:https://api.bseindia.com/BseIndiaAPI/api/AnnSubCategoryGetData/w,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,bse_corporate_announcements:https://api.bseindia.com/BseIndiaAPI/api/AnnSubCategoryGetData/w,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,bse_corporate_announcements:https://api.bseindia.com/BseIndiaAPI/api/AnnSubCategoryGetData/w,2026-07-17,https://api.bseindia.com/BseIndiaAPI/api/AnnSubCategoryGetData/w,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,5
FRAG_020,FRAGMENT_ONLY_LINK,bse_pledge_data:https://api.bseindia.com/BseIndiaAPI/api/GetCorpPledgeShareholding_ng/w,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,bse_pledge_data:https://api.bseindia.com/BseIndiaAPI/api/GetCorpPledgeShareholding_ng/w,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,bse_pledge_data:https://api.bseindia.com/BseIndiaAPI/api/GetCorpPledgeShareholding_ng/w,2026-07-17,https://api.bseindia.com/BseIndiaAPI/api/GetCorpPledgeShareholding_ng/w,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,6
FRAG_021,FRAGMENT_ONLY_LINK,fred_real_yield_10y:https://fred.stlouisfed.org/graph/fredgraph.csv?id=DFII10,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,fred_real_yield_10y:https://fred.stlouisfed.org/graph/fredgraph.csv?id=DFII10,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,fred_real_yield_10y:https://fred.stlouisfed.org/graph/fredgraph.csv?id=DFII10,2026-07-17,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DFII10,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,21
FRAG_022,FRAGMENT_ONLY_LINK,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DTWEXBGS,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DTWEXBGS,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DTWEXBGS,2026-07-17,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DTWEXBGS,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,22
FRAG_023,FRAGMENT_ONLY_LINK,https://en.sge.com.cn/graph/DayilyJzj,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,https://en.sge.com.cn/graph/DayilyJzj,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://en.sge.com.cn/graph/DayilyJzj,2026-07-17,https://en.sge.com.cn/graph/DayilyJzj,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,30
FRAG_024,FRAGMENT_ONLY_LINK,amfi_scheme_wise:https://www.amfiindia.com/api/schemewisedisclosure-investment?quarter=resolved,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,amfi_scheme_wise:https://www.amfiindia.com/api/schemewisedisclosure-investment?quarter=resolved,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,amfi_scheme_wise:https://www.amfiindia.com/api/schemewisedisclosure-investment?quarter=resolved,2026-07-17,https://www.amfiindia.com/api/schemewisedisclosure-investment?quarter=resolved,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,58
FRAG_025,FRAGMENT_ONLY_LINK,bse_sast:https://api.bseindia.com/BseIndiaAPI/api/Corporatesast/w,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,bse_sast:https://api.bseindia.com/BseIndiaAPI/api/Corporatesast/w,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,bse_sast:https://api.bseindia.com/BseIndiaAPI/api/Corporatesast/w,2026-07-17,https://api.bseindia.com/BseIndiaAPI/api/Corporatesast/w,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,68
FRAG_026,FRAGMENT_ONLY_LINK,bse_bulk_deals:https://api.bseindia.com/BseIndiaAPI/api/BulkDealData_ng/w?DealType=1,OFFICIAL_OR_PRIMARY,,,FRAGMENT_ONLY_DISCOVERED,Found in old report fragments but missing from current inventory; review before scanner use.,,,bse_bulk_deals:https://api.bseindia.com/BseIndiaAPI/api/BulkDealData_ng/w?DealType=1,,Audit/reference until promoted into a verified parser contract.,REVIEW_AND_PROMOTE_OR_REJECT,,,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,bse_bulk_deals:https://api.bseindia.com/BseIndiaAPI/api/BulkDealData_ng/w?DealType=1,2026-07-17,https://api.bseindia.com/BseIndiaAPI/api/BulkDealData_ng/w?DealType=1,NO,Promoted from old CSV fragments so no link is lost during archive cleanup.,CURRENT_211_LINK_USABILITY_2026-07-14.csv,77
